ID	ImageURL	StationName	Latitude	Longitude	Added	Modified	Last Seen
C0150200	https://weathercam.digitraffic.fi/C0150200.jpg	vt7_Porvoo_Harabacka	25.616391	60.390238			
C0150301	https://weathercam.digitraffic.fi/C0150301.jpg	kt51_Inkoo	23.99616	60.05374			
C0150302	https://weathercam.digitraffic.fi/C0150302.jpg	kt51_Inkoo	23.99616	60.05374			
C0150309	https://weathercam.digitraffic.fi/C0150309.jpg	kt51_Inkoo	23.99616	60.05374			
C0150401	https://weathercam.digitraffic.fi/C0150401.jpg	vt2_Karkkila_Korpi	24.235601	60.536727			
C0150402	https://weathercam.digitraffic.fi/C0150402.jpg	vt2_Karkkila_Korpi	24.235601	60.536727			
C0150409	https://weathercam.digitraffic.fi/C0150409.jpg	vt2_Karkkila_Korpi	24.235601	60.536727			
C0150501	https://weathercam.digitraffic.fi/C0150501.jpg	kt52_Raasepori_Tenhola	23.303264	60.061798			
C0150502	https://weathercam.digitraffic.fi/C0150502.jpg	kt52_Raasepori_Tenhola	23.303264	60.061798			
C0150509	https://weathercam.digitraffic.fi/C0150509.jpg	kt52_Raasepori_Tenhola	23.303264	60.061798			
C0150601	https://weathercam.digitraffic.fi/C0150601.jpg	vt25_Myllylampi	24.241007	60.311546			
C0150602	https://weathercam.digitraffic.fi/C0150602.jpg	vt25_Myllylampi	24.241007	60.311546			
C0150603	https://weathercam.digitraffic.fi/C0150603.jpg	vt25_Myllylampi	24.241007	60.311546			
C0150604	https://weathercam.digitraffic.fi/C0150604.jpg	vt25_Myllylampi	24.241007	60.311546			
C0150609	https://weathercam.digitraffic.fi/C0150609.jpg	vt25_Myllylampi	24.241007	60.311546			
C0150701	https://weathercam.digitraffic.fi/C0150701.jpg	vt25_Hanko	23.021452	59.856454			
C0150702	https://weathercam.digitraffic.fi/C0150702.jpg	vt25_Hanko	23.021452	59.856454			
C0150709	https://weathercam.digitraffic.fi/C0150709.jpg	vt25_Hanko	23.021452	59.856454			
C0150801	https://weathercam.digitraffic.fi/C0150801.jpg	vt4_Mäntsälä	25.350988	60.671599			
C0150802	https://weathercam.digitraffic.fi/C0150802.jpg	vt4_Mäntsälä	25.350988	60.671599			
C0150803	https://weathercam.digitraffic.fi/C0150803.jpg	vt4_Mäntsälä	25.350988	60.671599			
C0150804	https://weathercam.digitraffic.fi/C0150804.jpg	vt4_Mäntsälä	25.350988	60.671599			
C0150809	https://weathercam.digitraffic.fi/C0150809.jpg	vt4_Mäntsälä	25.350988	60.671599			
C0150811	https://weathercam.digitraffic.fi/C0150811.jpg	vt4_Mäntsälä	25.350988	60.671599			
C0150901	https://weathercam.digitraffic.fi/C0150901.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0150902	https://weathercam.digitraffic.fi/C0150902.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0150903	https://weathercam.digitraffic.fi/C0150903.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0150904	https://weathercam.digitraffic.fi/C0150904.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0150906	https://weathercam.digitraffic.fi/C0150906.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0150907	https://weathercam.digitraffic.fi/C0150907.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0150909	https://weathercam.digitraffic.fi/C0150909.jpg	vt3_Hyvinkää_Noppo	24.818794	60.566139			
C0151001	https://weathercam.digitraffic.fi/C0151001.jpg	st110_Lohja_Oinola	23.904879	60.385844			
C0151002	https://weathercam.digitraffic.fi/C0151002.jpg	st110_Lohja_Oinola	23.904879	60.385844			
C0151009	https://weathercam.digitraffic.fi/C0151009.jpg	st110_Lohja_Oinola	23.904879	60.385844			
C0151301	https://weathercam.digitraffic.fi/C0151301.jpg	st101_Helsinki_Pakila	24.948435	60.244449			
C0151302	https://weathercam.digitraffic.fi/C0151302.jpg	st101_Helsinki_Pakila	24.948435	60.244449			
C0151303	https://weathercam.digitraffic.fi/C0151303.jpg	st101_Helsinki_Pakila	24.948435	60.244449			
C0151309	https://weathercam.digitraffic.fi/C0151309.jpg	st101_Helsinki_Pakila	24.948435	60.244449			
C0152101	https://weathercam.digitraffic.fi/C0152101.jpg	st101_Turvesuontie	24.809299	60.199721			
C0152102	https://weathercam.digitraffic.fi/C0152102.jpg	st101_Turvesuontie	24.809299	60.199721			
C0152104	https://weathercam.digitraffic.fi/C0152104.jpg	st101_Turvesuontie	24.809299	60.199721			
C0152105	https://weathercam.digitraffic.fi/C0152105.jpg	st101_Turvesuontie	24.809299	60.199721			
C0152109	https://weathercam.digitraffic.fi/C0152109.jpg	st101_Turvesuontie	24.809299	60.199721			
C0152201	https://weathercam.digitraffic.fi/C0152201.jpg	st101_Kalevalantie	24.808657	60.186893			
C0152202	https://weathercam.digitraffic.fi/C0152202.jpg	st101_Kalevalantie	24.808657	60.186893			
C0152209	https://weathercam.digitraffic.fi/C0152209.jpg	st101_Kalevalantie	24.808657	60.186893			
C0152301	https://weathercam.digitraffic.fi/C0152301.jpg	vt4_Helsinki_Tattarisuo	25.06072	60.247251			
C0152302	https://weathercam.digitraffic.fi/C0152302.jpg	vt4_Helsinki_Tattarisuo	25.06072	60.247251			
C0152309	https://weathercam.digitraffic.fi/C0152309.jpg	vt4_Helsinki_Tattarisuo	25.06072	60.247251			
C0152401	https://weathercam.digitraffic.fi/C0152401.jpg	kt51_Kirkkonummi_Jorvas	24.511089	60.133523			
C0152402	https://weathercam.digitraffic.fi/C0152402.jpg	kt51_Kirkkonummi_Jorvas	24.511089	60.133523			
C0152403	https://weathercam.digitraffic.fi/C0152403.jpg	kt51_Kirkkonummi_Jorvas	24.511089	60.133523			
C0152404	https://weathercam.digitraffic.fi/C0152404.jpg	kt51_Kirkkonummi_Jorvas	24.511089	60.133523			
C0152409	https://weathercam.digitraffic.fi/C0152409.jpg	kt51_Kirkkonummi_Jorvas	24.511089	60.133523			
C0152600	https://weathercam.digitraffic.fi/C0152600.jpg	vt1_Espoo_Kehä_III	24.645423	60.220069			
C0152700	https://weathercam.digitraffic.fi/C0152700.jpg	vt1_Espoo_Hista	24.567094	60.244194			
C0152800	https://weathercam.digitraffic.fi/C0152800.jpg	vt1_Kirkkonummi_Veikkola	24.45371	60.273886			
C0152900	https://weathercam.digitraffic.fi/C0152900.jpg	vt1_Vihti_Palojärvi	24.366624	60.293397			
C0153000	https://weathercam.digitraffic.fi/C0153000.jpg	vt1_Lohja_Hevoskallio	24.271469	60.303066			
C0153100	https://weathercam.digitraffic.fi/C0153100.jpg	vt1_Lohja_Muijala	24.218153	60.301546			
C0153201	https://weathercam.digitraffic.fi/C0153201.jpg	vt4_Vantaa_Leppäkorpi	25.114463	60.360185			
C0153202	https://weathercam.digitraffic.fi/C0153202.jpg	vt4_Vantaa_Leppäkorpi	25.114463	60.360185			
C0153203	https://weathercam.digitraffic.fi/C0153203.jpg	vt4_Vantaa_Leppäkorpi	25.114463	60.360185			
C0153204	https://weathercam.digitraffic.fi/C0153204.jpg	vt4_Vantaa_Leppäkorpi	25.114463	60.360185			
C0153209	https://weathercam.digitraffic.fi/C0153209.jpg	vt4_Vantaa_Leppäkorpi	25.114463	60.360185			
C0153300	https://weathercam.digitraffic.fi/C0153300.jpg	vt3_Vantaa_Klaukkala	24.808415	60.354587			
C0153501	https://weathercam.digitraffic.fi/C0153501.jpg	st101_Helsinki_Pirkkola	24.899751	60.235281			
C0153502	https://weathercam.digitraffic.fi/C0153502.jpg	st101_Helsinki_Pirkkola	24.899751	60.235281			
C0153503	https://weathercam.digitraffic.fi/C0153503.jpg	st101_Helsinki_Pirkkola	24.899751	60.235281			
C0153504	https://weathercam.digitraffic.fi/C0153504.jpg	st101_Helsinki_Pirkkola	24.899751	60.235281			
C0153509	https://weathercam.digitraffic.fi/C0153509.jpg	st101_Helsinki_Pirkkola	24.899751	60.235281			
C0153601	https://weathercam.digitraffic.fi/C0153601.jpg	st167_Myrskylä_Hallila	25.862399	60.621867			
C0153602	https://weathercam.digitraffic.fi/C0153602.jpg	st167_Myrskylä_Hallila	25.862399	60.621867			
C0153609	https://weathercam.digitraffic.fi/C0153609.jpg	st167_Myrskylä_Hallila	25.862399	60.621867			
C0153801	https://weathercam.digitraffic.fi/C0153801.jpg	vt6_Lapinjärvi	26.199342	60.618436			
C0153802	https://weathercam.digitraffic.fi/C0153802.jpg	vt6_Lapinjärvi	26.199342	60.618436			
C0153803	https://weathercam.digitraffic.fi/C0153803.jpg	vt6_Lapinjärvi	26.199342	60.618436			
C0153809	https://weathercam.digitraffic.fi/C0153809.jpg	vt6_Lapinjärvi	26.199342	60.618436			
C0153900	https://weathercam.digitraffic.fi/C0153900.jpg	VUO_SAT	25.170316	60.224998			
C0155500	https://weathercam.digitraffic.fi/C0155500.jpg	VUO_GUM	25.14726	60.245129			
C0155601	https://weathercam.digitraffic.fi/C0155601.jpg	VUO_NIIN	25.160012	60.220715			
C0156800	https://weathercam.digitraffic.fi/C0156800.jpg	kt50_Bemböle	24.669609	60.223766			
C0156900	https://weathercam.digitraffic.fi/C0156900.jpg	kt50_Järvenperä	24.697792	60.241334			
C0157000	https://weathercam.digitraffic.fi/C0157000.jpg	kt50_Espoo_Koskelonsilta	24.732951	60.262249			
C0157100	https://weathercam.digitraffic.fi/C0157100.jpg	kt50_Juvanmalmi	24.761659	60.26782			
C0157200	https://weathercam.digitraffic.fi/C0157200.jpg	kt50_Vihdintie	24.804803	60.273993			
C0157300	https://weathercam.digitraffic.fi/C0157300.jpg	kt50_Martinlaakso	24.834897	60.287664			
C0157400	https://weathercam.digitraffic.fi/C0157400.jpg	kt50_Hämeenlinnanväylä	24.857657	60.292353			
C0157500	https://weathercam.digitraffic.fi/C0157500.jpg	kt50_Tuupakka	24.883598	60.297772			
C0157600	https://weathercam.digitraffic.fi/C0157600.jpg	kt50_Kalliosola	24.915988	60.296991			
C0157700	https://weathercam.digitraffic.fi/C0157700.jpg	kt50_Lentoasema	24.959519	60.294819			
C0157800	https://weathercam.digitraffic.fi/C0157800.jpg	kt50_Tuusulanväylä	24.9804	60.287801			
C0157900	https://weathercam.digitraffic.fi/C0157900.jpg	kt50_Suutarila	25.013957	60.285747			
C0158000	https://weathercam.digitraffic.fi/C0158000.jpg	kt50_Vantaa_Tikkurila	25.028912	60.282826			
C0158101	https://weathercam.digitraffic.fi/C0158101.jpg	kt50_Lahdenväylä	25.087171	60.27422			
C0158200	https://weathercam.digitraffic.fi/C0158200.jpg	kt50_Porvoonväylä	25.12546	60.257352			
C0158401	https://weathercam.digitraffic.fi/C0158401.jpg	kt50_Kirkkonummi_Inkilä	24.534527	60.137986			
C0158402	https://weathercam.digitraffic.fi/C0158402.jpg	kt50_Kirkkonummi_Inkilä	24.534527	60.137986			
C0158403	https://weathercam.digitraffic.fi/C0158403.jpg	kt50_Kirkkonummi_Inkilä	24.534527	60.137986			
C0158404	https://weathercam.digitraffic.fi/C0158404.jpg	kt50_Kirkkonummi_Inkilä	24.534527	60.137986			
C0158409	https://weathercam.digitraffic.fi/C0158409.jpg	kt50_Kirkkonummi_Inkilä	24.534527	60.137986			
C0158700	https://weathercam.digitraffic.fi/C0158700.jpg	st100_Kivihaka_Masto	24.898843	60.207997			
C0159000	https://weathercam.digitraffic.fi/C0159000.jpg	st100_Kivihaka_Ilmala	24.907594	60.208315			
C0160000	https://weathercam.digitraffic.fi/C0160000.jpg	st101_Säterinsolmu	24.816278	60.213076			
C0160100	https://weathercam.digitraffic.fi/C0160100.jpg	st101_Perkkaa	24.816388	60.215225			
C0160200	https://weathercam.digitraffic.fi/C0160200.jpg	st101_Vermo	24.816275	60.218286			
C0160300	https://weathercam.digitraffic.fi/C0160300.jpg	st101_Turuntie	24.816436	60.219932			
C0161500	https://weathercam.digitraffic.fi/C0161500.jpg	st101_Puomi_Länsi	24.81656	60.220779			
C0161600	https://weathercam.digitraffic.fi/C0161600.jpg	st101_Vallikallio	24.825366	60.226852			
C0161700	https://weathercam.digitraffic.fi/C0161700.jpg	st101_Ramppi_Itä	24.825081	60.227071			
C0161800	https://weathercam.digitraffic.fi/C0161800.jpg	st101_Lintuvaara	24.827347	60.228303			
C0161900	https://weathercam.digitraffic.fi/C0161900.jpg	st101_Mäkkylä	24.827796	60.228607			
C0162002	https://weathercam.digitraffic.fi/C0162002.jpg	st101_Reimarla	24.836388	60.229502			
C0162100	https://weathercam.digitraffic.fi/C0162100.jpg	st101_Konala	24.844443	60.230325			
C0162201	https://weathercam.digitraffic.fi/C0162201.jpg	vt25_Raasepori	23.435554	59.982241			
C0162202	https://weathercam.digitraffic.fi/C0162202.jpg	vt25_Raasepori	23.435554	59.982241			
C0162207	https://weathercam.digitraffic.fi/C0162207.jpg	vt25_Raasepori	23.435554	59.982241			
C0162209	https://weathercam.digitraffic.fi/C0162209.jpg	vt25_Raasepori	23.435554	59.982241			
C0162302	https://weathercam.digitraffic.fi/C0162302.jpg	vt1_Espoo_Lommila2	24.661147	60.215551			
C0162401	https://weathercam.digitraffic.fi/C0162401.jpg	vt25_Vihti_Haimoo	24.51344	60.447062			
C0162402	https://weathercam.digitraffic.fi/C0162402.jpg	vt25_Vihti_Haimoo	24.51344	60.447062			
C0162409	https://weathercam.digitraffic.fi/C0162409.jpg	vt25_Vihti_Haimoo	24.51344	60.447062			
C0162501	https://weathercam.digitraffic.fi/C0162501.jpg	vt2_Lohja_Salkola	23.914248	60.632842			
C0162502	https://weathercam.digitraffic.fi/C0162502.jpg	vt2_Lohja_Salkola	23.914248	60.632842			
C0162509	https://weathercam.digitraffic.fi/C0162509.jpg	vt2_Lohja_Salkola	23.914248	60.632842			
C0162601	https://weathercam.digitraffic.fi/C0162601.jpg	vt24_Padasjoki_Arrakoski	25.188512	61.390201			
C0162602	https://weathercam.digitraffic.fi/C0162602.jpg	vt24_Padasjoki_Arrakoski	25.188512	61.390201			
C0162604	https://weathercam.digitraffic.fi/C0162604.jpg	vt24_Padasjoki_Arrakoski	25.188512	61.390201			
C0162609	https://weathercam.digitraffic.fi/C0162609.jpg	vt24_Padasjoki_Arrakoski	25.188512	61.390201			
C0162701	https://weathercam.digitraffic.fi/C0162701.jpg	vt25_Hanko_Santala	23.148464	59.883032			
C0162702	https://weathercam.digitraffic.fi/C0162702.jpg	vt25_Hanko_Santala	23.148464	59.883032			
C0162709	https://weathercam.digitraffic.fi/C0162709.jpg	vt25_Hanko_Santala	23.148464	59.883032			
C0162801	https://weathercam.digitraffic.fi/C0162801.jpg	vt7_Loviisa_Länsi	26.192467	60.460589			
C0162900	https://weathercam.digitraffic.fi/C0162900.jpg	vt7_Porvoo_Rita	25.705268	60.418503			
C0163000	https://weathercam.digitraffic.fi/C0163000.jpg	vt7_Loviisa_Vanhakylä	25.892502	60.486235			
C0163100	https://weathercam.digitraffic.fi/C0163100.jpg	vt7_Loviisa_Koskenkylä	25.959015	60.491323			
C0163202	https://weathercam.digitraffic.fi/C0163202.jpg	vt7_Loviisa_Itä	26.263	60.47487			
C0163301	https://weathercam.digitraffic.fi/C0163301.jpg	vt7_Loviisa_Markkinamäki_Länsi	26.411854	60.490819			
C0163401	https://weathercam.digitraffic.fi/C0163401.jpg	vt7_Loviisa_Markkinamäki	26.419021	60.492027			
C0163501	https://weathercam.digitraffic.fi/C0163501.jpg	vt7_Markkinamäki_puomi_länsi	26.428563	60.492768			
C0163601	https://weathercam.digitraffic.fi/C0163601.jpg	vt7_Markkinamäki_suuaukko_länsi	26.432978	60.493173			
C0164502	https://weathercam.digitraffic.fi/C0164502.jpg	st170_Markkinamäki	26.440291	60.495503			
C0164602	https://weathercam.digitraffic.fi/C0164602.jpg	vt7_Markkinamäki_suuaukko_itä	26.447881	60.492311			
C0164702	https://weathercam.digitraffic.fi/C0164702.jpg	vt7_Markkinamäki_puomi_itä	26.459539	60.490581			
C0164900	https://weathercam.digitraffic.fi/C0164900.jpg	vt7_Porvoo_Ilola	25.786794	60.431051			
C0165000	https://weathercam.digitraffic.fi/C0165000.jpg	vt7_Helsinki_Landbo	25.20937	60.266368			
C0165100	https://weathercam.digitraffic.fi/C0165100.jpg	vt7_Sipoo_Sipoonlahti	25.325135	60.28135			
C0165200	https://weathercam.digitraffic.fi/C0165200.jpg	vt7_Sipoo_Kilpilahti	25.431892	60.319941			
C0165300	https://weathercam.digitraffic.fi/C0165300.jpg	vt7_Porvoo_Kulloo	25.481299	60.331004			
C0165400	https://weathercam.digitraffic.fi/C0165400.jpg	vt7_Porvoo_Skarpens	25.672623	60.416538			
C0165500	https://weathercam.digitraffic.fi/C0165500.jpg	vt3_Vantaa_Keimola	24.821251	60.331489			
C0165600	https://weathercam.digitraffic.fi/C0165600.jpg	vt3_Vantaa_Kivistö_P	24.840088	60.31483			
C0165700	https://weathercam.digitraffic.fi/C0165700.jpg	vt3_Vantaa_Kivistö_E	24.844821	60.308403			
C0165809	https://weathercam.digitraffic.fi/C0165809.jpg	st148_Sipoo_K	25.261519	60.364585			
C0166000	https://weathercam.digitraffic.fi/C0166000.jpg	st102_Hii_E1	24.749368	60.215883			
C0166100	https://weathercam.digitraffic.fi/C0166100.jpg	st102_Hii_P1	24.745514	60.207598			
C0166400	https://weathercam.digitraffic.fi/C0166400.jpg	st102_Hii_Vt1	24.746069	60.204778			
C0166501	https://weathercam.digitraffic.fi/C0166501.jpg	st102_Hii_Mt110	24.749792	60.225501			
C0166700	https://weathercam.digitraffic.fi/C0166700.jpg	st102_Hii_Mt102	24.746958	60.203123			
C0166800	https://weathercam.digitraffic.fi/C0166800.jpg	st102_Hii_Karapellontie	24.75035	60.218684			
C0167000	https://weathercam.digitraffic.fi/C0167000.jpg	kt51_Espoo_Matinkylä	24.752164	60.166077			
C0167101	https://weathercam.digitraffic.fi/C0167101.jpg	kt51_Espoo_Finnoo	24.704973	60.160642			
C0167200	https://weathercam.digitraffic.fi/C0167200.jpg	Kt51_Espoo_Kivenlahti	24.66466	60.1532			
C0167301	https://weathercam.digitraffic.fi/C0167301.jpg	vt6_Lapinjärvi_Kimonkylä	26.302931	60.699258			
C0167302	https://weathercam.digitraffic.fi/C0167302.jpg	vt6_Lapinjärvi_Kimonkylä	26.302931	60.699258			
C0167306	https://weathercam.digitraffic.fi/C0167306.jpg	vt6_Lapinjärvi_Kimonkylä	26.302931	60.699258			
C0167307	https://weathercam.digitraffic.fi/C0167307.jpg	vt6_Lapinjärvi_Kimonkylä	26.302931	60.699258			
C0167309	https://weathercam.digitraffic.fi/C0167309.jpg	vt6_Lapinjärvi_Kimonkylä	26.302931	60.699258			
C0167400	https://weathercam.digitraffic.fi/C0167400.jpg	kt51_Helsinki_Ruoholahti	24.910959	60.16591			
C0167500	https://weathercam.digitraffic.fi/C0167500.jpg	kt51_Helsinki_Lauttasaari	24.86532	60.16229			
C0167600	https://weathercam.digitraffic.fi/C0167600.jpg	kt51_Espoo_Westend	24.781863	60.168581			
C0167800	https://weathercam.digitraffic.fi/C0167800.jpg	st101_Vihdintie	24.860694	60.234252			
C0167900	https://weathercam.digitraffic.fi/C0167900.jpg	st101_Turunväylä	24.816466	60.208902			
C0168000	https://weathercam.digitraffic.fi/C0168000.jpg	st100_Kivihaka_Länsi	24.896018	60.20815			
C0168100	https://weathercam.digitraffic.fi/C0168100.jpg	st101_Espoo_Karhusaari	24.82346	60.169531			
C0168200	https://weathercam.digitraffic.fi/C0168200.jpg	st101_Espoo_Keilalahti	24.825646	60.171103			
C0169500	https://weathercam.digitraffic.fi/C0169500.jpg	st101_Espoo_Otasolmu	24.827451	60.17734			
C0169600	https://weathercam.digitraffic.fi/C0169600.jpg	st101_Espoo_Keilaniemi_puomi_itä	24.826915	60.178085			
C0169700	https://weathercam.digitraffic.fi/C0169700.jpg	st101_Espoo_Miestentie	24.826491	60.17877			
C0169800	https://weathercam.digitraffic.fi/C0169800.jpg	st101_Espoo_Tekniikantie	24.823864	60.179239			
C0169900	https://weathercam.digitraffic.fi/C0169900.jpg	st101_Espoo_Innopoli	24.815092	60.182346			
C0170000	https://weathercam.digitraffic.fi/C0170000.jpg	st101_Espoo_Keilaranta	24.830122	60.177042			
C0170100	https://weathercam.digitraffic.fi/C0170100.jpg	st101_Espoo_Kuusisaarentie	24.829302	60.17799			
C0170201	https://weathercam.digitraffic.fi/C0170201.jpg	vt4_Järvenpää_Isokytö	25.138578	60.483134			
C0170202	https://weathercam.digitraffic.fi/C0170202.jpg	vt4_Järvenpää_Isokytö	25.138578	60.483134			
C0170209	https://weathercam.digitraffic.fi/C0170209.jpg	vt4_Järvenpää_Isokytö	25.138578	60.483134			
C0170602	https://weathercam.digitraffic.fi/C0170602.jpg	vt1_Helsinki_Munkkiniemi	24.864164	60.202314			
C0170701	https://weathercam.digitraffic.fi/C0170701.jpg	vt1_Espoo_Friisinmäki	24.795545	60.208125			
C0170801	https://weathercam.digitraffic.fi/C0170801.jpg	vt1_Espoo_Sinimäki	24.763325	60.206319			
C0170902	https://weathercam.digitraffic.fi/C0170902.jpg	vt1_Espoo_Sepänkylä	24.729465	60.200866			
C0171002	https://weathercam.digitraffic.fi/C0171002.jpg	vt1_Espoo_Tuomarila	24.695018	60.205733			
C0171101	https://weathercam.digitraffic.fi/C0171101.jpg	vt1_Espoo_Kirkkojärvi	24.676047	60.211645			
C0171202	https://weathercam.digitraffic.fi/C0171202.jpg	vt1_Espoo_Lommila	24.66102	60.215818			
C0171301	https://weathercam.digitraffic.fi/C0171301.jpg	vt4_Kerava_Kytömaa	25.124371	60.426274			
C0171302	https://weathercam.digitraffic.fi/C0171302.jpg	vt4_Kerava_Kytömaa	25.124371	60.426274			
C0171309	https://weathercam.digitraffic.fi/C0171309.jpg	vt4_Kerava_Kytömaa	25.124371	60.426274			
C0171501	https://weathercam.digitraffic.fi/C0171501.jpg	vt3_Klaukkala	24.815256	60.385364			
C0171601	https://weathercam.digitraffic.fi/C0171601.jpg	vt3_Nurmijärvi	24.847195	60.455953			
C0250301	https://weathercam.digitraffic.fi/C0250301.jpg	st185_Raisio_Nesteentie	22.107171	60.464094			
C0250302	https://weathercam.digitraffic.fi/C0250302.jpg	st185_Raisio_Nesteentie	22.107171	60.464094			
C0250303	https://weathercam.digitraffic.fi/C0250303.jpg	st185_Raisio_Nesteentie	22.107171	60.464094			
C0250309	https://weathercam.digitraffic.fi/C0250309.jpg	st185_Raisio_Nesteentie	22.107171	60.464094			
C0250401	https://weathercam.digitraffic.fi/C0250401.jpg	vt11_Tervahauta	22.575119	61.476571			
C0250402	https://weathercam.digitraffic.fi/C0250402.jpg	vt11_Tervahauta	22.575119	61.476571			
C0250409	https://weathercam.digitraffic.fi/C0250409.jpg	vt11_Tervahauta	22.575119	61.476571			
C0250501	https://weathercam.digitraffic.fi/C0250501.jpg	vt23_Pomarkku	22.013872	61.701606			
C0250502	https://weathercam.digitraffic.fi/C0250502.jpg	vt23_Pomarkku	22.013872	61.701606			
C0250509	https://weathercam.digitraffic.fi/C0250509.jpg	vt23_Pomarkku	22.013872	61.701606			
C0250601	https://weathercam.digitraffic.fi/C0250601.jpg	vt2_Loimaa_Leppijärvi	23.113492	61.002959			
C0250602	https://weathercam.digitraffic.fi/C0250602.jpg	vt2_Loimaa_Leppijärvi	23.113492	61.002959			
C0250609	https://weathercam.digitraffic.fi/C0250609.jpg	vt2_Loimaa_Leppijärvi	23.113492	61.002959			
C0250701	https://weathercam.digitraffic.fi/C0250701.jpg	vt8_Laitila_Nästi	21.857323	60.798274			
C0250702	https://weathercam.digitraffic.fi/C0250702.jpg	vt8_Laitila_Nästi	21.857323	60.798274			
C0250709	https://weathercam.digitraffic.fi/C0250709.jpg	vt8_Laitila_Nästi	21.857323	60.798274			
C0250801	https://weathercam.digitraffic.fi/C0250801.jpg	kt52_Somero	23.527701	60.614068			
C0250802	https://weathercam.digitraffic.fi/C0250802.jpg	kt52_Somero	23.527701	60.614068			
C0250809	https://weathercam.digitraffic.fi/C0250809.jpg	kt52_Somero	23.527701	60.614068			
C0250901	https://weathercam.digitraffic.fi/C0250901.jpg	vt9_Aura_Säästökallio	22.552335	60.64203			
C0250902	https://weathercam.digitraffic.fi/C0250902.jpg	vt9_Aura_Säästökallio	22.552335	60.64203			
C0250909	https://weathercam.digitraffic.fi/C0250909.jpg	vt9_Aura_Säästökallio	22.552335	60.64203			
C0251101	https://weathercam.digitraffic.fi/C0251101.jpg	st110_Salo_Kitula	23.575594	60.380729			
C0251102	https://weathercam.digitraffic.fi/C0251102.jpg	st110_Salo_Kitula	23.575594	60.380729			
C0251109	https://weathercam.digitraffic.fi/C0251109.jpg	st110_Salo_Kitula	23.575594	60.380729			
C0251201	https://weathercam.digitraffic.fi/C0251201.jpg	st110_Salo_Kolmperä	23.663891	60.372046			
C0251202	https://weathercam.digitraffic.fi/C0251202.jpg	st110_Salo_Kolmperä	23.663891	60.372046			
C0251209	https://weathercam.digitraffic.fi/C0251209.jpg	st110_Salo_Kolmperä	23.663891	60.372046			
C0251309	https://weathercam.digitraffic.fi/C0251309.jpg	st110_Salo_Muurla	23.322043	60.371548			
C0251401	https://weathercam.digitraffic.fi/C0251401.jpg	vt8_Pori_Vuoltee	21.742524	61.441827			
C0251402	https://weathercam.digitraffic.fi/C0251402.jpg	vt8_Pori_Vuoltee	21.742524	61.441827			
C0251409	https://weathercam.digitraffic.fi/C0251409.jpg	vt8_Pori_Vuoltee	21.742524	61.441827			
C0251501	https://weathercam.digitraffic.fi/C0251501.jpg	vt10_Marttila	22.843723	60.588269			
C0251502	https://weathercam.digitraffic.fi/C0251502.jpg	vt10_Marttila	22.843723	60.588269			
C0251503	https://weathercam.digitraffic.fi/C0251503.jpg	vt10_Marttila	22.843723	60.588269			
C0251504	https://weathercam.digitraffic.fi/C0251504.jpg	vt10_Marttila	22.843723	60.588269			
C0251509	https://weathercam.digitraffic.fi/C0251509.jpg	vt10_Marttila	22.843723	60.588269			
C0251601	https://weathercam.digitraffic.fi/C0251601.jpg	st196_Uusikaupunki_Lokalahti	21.483069	60.692405			
C0251602	https://weathercam.digitraffic.fi/C0251602.jpg	st196_Uusikaupunki_Lokalahti	21.483069	60.692405			
C0251604	https://weathercam.digitraffic.fi/C0251604.jpg	st196_Uusikaupunki_Lokalahti	21.483069	60.692405			
C0251609	https://weathercam.digitraffic.fi/C0251609.jpg	st196_Uusikaupunki_Lokalahti	21.483069	60.692405			
C0251701	https://weathercam.digitraffic.fi/C0251701.jpg	vt12_Rauma_Lappi	21.911443	61.106789			
C0251702	https://weathercam.digitraffic.fi/C0251702.jpg	vt12_Rauma_Lappi	21.911443	61.106789			
C0251709	https://weathercam.digitraffic.fi/C0251709.jpg	vt12_Rauma_Lappi	21.911443	61.106789			
C0251802	https://weathercam.digitraffic.fi/C0251802.jpg	kt41_Virttaa	22.683162	60.931291			
C0251901	https://weathercam.digitraffic.fi/C0251901.jpg	vt2_Harjavalta_Nummi	22.130739	61.305578			
C0251902	https://weathercam.digitraffic.fi/C0251902.jpg	vt2_Harjavalta_Nummi	22.130739	61.305578			
C0251909	https://weathercam.digitraffic.fi/C0251909.jpg	vt2_Harjavalta_Nummi	22.130739	61.305578			
C0252001	https://weathercam.digitraffic.fi/C0252001.jpg	kt40_Turku_Kärsämäki	22.285453	60.497459			
C0252002	https://weathercam.digitraffic.fi/C0252002.jpg	kt40_Turku_Kärsämäki	22.285453	60.497459			
C0252003	https://weathercam.digitraffic.fi/C0252003.jpg	kt40_Turku_Kärsämäki	22.285453	60.497459			
C0252004	https://weathercam.digitraffic.fi/C0252004.jpg	kt40_Turku_Kärsämäki	22.285453	60.497459			
C0252008	https://weathercam.digitraffic.fi/C0252008.jpg	kt40_Turku_Kärsämäki	22.285453	60.497459			
